EEG1,EEG2,Acc_X,Acc_Y,Acc_Z,User_Number
837.2949829,848.8098755,-542.9696045,847.6575928,261.7191467,1
838.9400024,845.5198975,-531.2508545,855.4700928,265.6254272,1
838.9400024,845.5198975,-535.1571045,847.6575928,269.5316772,1
837.2949829,847.164856,-535.1571045,843.7513428,269.5316772,1
837.2949829,847.164856,-539.0633545,839.8450928,277.3441772,1
837.2949829,847.164856,-535.1571045,847.6575928,269.5316772,1
834.0050049,845.5198975,-535.1571045,847.6575928,269.5316772,1
840.5849609,843.874939,-535.1571045,847.6575928,269.5316772,1
843.874939,848.8098755,-535.1571045,843.7513428,269.5316772,1
845.5198975,845.5198975,-535.1571045,843.7513428,269.5316772,1
848.8098755,845.5198975,-539.0633545,835.9387817,273.4379272,1
850.454834,847.164856,-531.2508545,843.7513428,269.5316772,1
852.0997925,848.8098755,-523.4382935,847.6575928,269.5316772,1
843.874939,847.164856,-542.9696045,847.6575928,269.5316772,1
845.5198975,848.8098755,-542.9696045,847.6575928,269.5316772,1
840.5849609,847.164856,-531.2508545,843.7513428,273.4379272,1
840.5849609,847.164856,-527.3446045,843.7513428,269.5316772,1
850.454834,852.0997925,-527.3446045,843.7513428,269.5316772,1
848.8098755,848.8098755,-535.1571045,843.7513428,273.4379272,1
832.3600464,847.164856,-535.1571045,843.7513428,273.4379272,1
840.5849609,848.8098755,-535.1571045,835.9387817,277.3441772,1
840.5849609,848.8098755,-539.0633545,835.9387817,273.4379272,1
843.874939,848.8098755,-539.0633545,835.9387817,273.4379272,1
829.0700684,848.8098755,-539.0633545,843.7513428,277.3441772,1
848.8098755,840.5849609,-542.9696045,839.8450928,269.5316772,1
852.0997925,830.7150879,-542.9696045,839.8450928,269.5316772,1
845.5198975,830.7150879,-535.1571045,843.7513428,269.5316772,1
845.5198975,830.7150879,-535.1571045,843.7513428,273.4379272,1
842.2299194,842.2299194,-539.0633545,847.6575928,273.4379272,1
842.2299194,842.2299194,-542.9696045,843.7513428,269.5316772,1
842.2299194,842.2299194,-539.0633545,839.8450928,273.4379272,1
847.164856,840.5849609,-539.0633545,839.8450928,273.4379272,1
850.454834,843.874939,-539.0633545,835.9387817,273.4379272,1
850.454834,843.874939,-523.4382935,843.7513428,269.5316772,1
820.8452148,870.1945801,-523.4382935,843.7513428,269.5316772,1
801.1054077,889.9343872,-539.0633545,835.9387817,269.5316772,1
797.8154907,899.8042603,-539.0633545,835.9387817,269.5316772,1
825.7801514,863.6146851,-531.2508545,847.6575928,277.3441772,1
825.7801514,863.6146851,-535.1571045,843.7513428,277.3441772,1
825.7801514,863.6146851,-535.1571045,832.0325317,281.2504272,1
837.2949829,861.9697266,-535.1571045,832.0325317,281.2504272,1
825.7801514,855.3897705,-535.1571045,832.0325317,281.2504272,1
837.2949829,848.8098755,-546.8758545,835.9387817,281.2504272,1
838.9400024,843.874939,-546.8758545,835.9387817,281.2504272,1
838.9400024,843.874939,-531.2508545,839.8450928,281.2504272,1
840.5849609,845.5198975,-527.3446045,843.7513428,281.2504272,1
848.8098755,843.874939,-531.2508545,847.6575928,304.6879883,1
845.5198975,843.874939,-531.2508545,847.6575928,304.6879883,1
852.0997925,852.0997925,-542.9696045,835.9387817,296.8754578,1
837.2949829,845.5198975,-542.9696045,835.9387817,296.8754578,1
829.0700684,847.164856,-535.1571045,843.7513428,300.7817078,1
843.874939,845.5198975,-542.9696045,835.9387817,300.7817078,1
861.9697266,853.744812,-539.0633545,835.9387817,285.1567078,1
861.9697266,853.744812,-515.6257935,828.1262817,300.7817078,1
843.874939,852.0997925,-519.5320435,843.7513428,304.6879883,1
847.164856,850.454834,-519.5320435,843.7513428,304.6879883,1
829.0700684,852.0997925,-546.8758545,835.9387817,277.3441772,1
852.0997925,845.5198975,-546.8758545,835.9387817,277.3441772,1
837.2949829,845.5198975,-523.4382935,843.7513428,277.3441772,1
855.3897705,845.5198975,-523.4382935,835.9387817,281.2504272,1
855.3897705,845.5198975,-523.4382935,832.0325317,285.1567078,1
835.6500244,840.5849609,-523.4382935,828.1262817,312.5004883,1
835.6500244,840.5849609,-535.1571045,835.9387817,312.5004883,1
842.2299194,843.874939,-535.1571045,835.9387817,312.5004883,1
891.5793457,857.034729,-550.7821045,820.3137817,312.5004883,1
786.3005981,835.6500244,-558.5946045,835.9387817,296.8754578,1
786.3005981,827.4251099,-558.5946045,835.9387817,296.8754578,1
891.5793457,857.034729,-542.9696045,847.6575928,285.1567078,1
944.218689,866.9046631,-542.9696045,847.6575928,285.1567078,1
733.6612549,827.4251099,-535.1571045,839.8450928,277.3441772,1
733.6612549,827.4251099,-542.9696045,828.1262817,281.2504272,1
838.9400024,838.9400024,-542.9696045,828.1262817,281.2504272,1
802.7504272,837.2949829,-527.3446045,847.6575928,300.7817078,1
802.7504272,824.1351318,-527.3446045,832.0325317,292.9692078,1
855.3897705,843.874939,-527.3446045,832.0325317,292.9692078,1
750.1110229,838.9400024,-546.8758545,843.7513428,292.9692078,1
750.1110229,829.0700684,-539.0633545,851.5638428,285.1567078,1
908.0291748,853.744812,-527.3446045,832.0325317,292.9692078,1
908.0291748,853.744812,-527.3446045,835.9387817,296.8754578,1
750.1110229,829.0700684,-527.3446045,835.9387817,296.8754578,1
855.3897705,860.324707,-527.3446045,835.9387817,296.8754578,1
855.3897705,852.0997925,-546.8758545,835.9387817,292.9692078,1
908.0291748,863.6146851,-535.1571045,832.0325317,296.8754578,1
855.3897705,827.4251099,-535.1571045,832.0325317,296.8754578,1
750.1110229,825.7801514,-527.3446045,863.2825928,292.9692078,1
802.7504272,838.9400024,-531.2508545,843.7513428,289.0629578,1
802.7504272,838.9400024,-535.1571045,832.0325317,296.8754578,1
802.7504272,825.7801514,-539.0633545,839.8450928,289.0629578,1
730.3712769,820.8452148,-535.1571045,839.8450928,296.8754578,1
888.2893677,847.164856,-539.0633545,824.2200317,292.9692078,1
835.6500244,822.4901733,-539.0633545,824.2200317,292.9692078,1
888.2893677,852.0997925,-539.0633545,832.0325317,300.7817078,1
783.0106201,822.4901733,-539.0633545,832.0325317,300.7817078,1
730.3712769,817.5552368,-527.3446045,839.8450928,300.7817078,1
730.3712769,817.5552368,-527.3446045,832.0325317,296.8754578,1
835.6500244,819.2001953,-527.3446045,832.0325317,296.8754578,1
940.928772,855.3897705,-527.3446045,832.0325317,296.8754578,1
730.3712769,827.4251099,-546.8758545,835.9387817,281.2504272,1
845.5198975,837.2949829,-359.3755493,925.7827148,226.562851,1
847.164856,843.874939,-339.8442688,957.0327759,210.9378357,1
847.164856,843.874939,-328.1255188,949.2202148,203.1253204,1
837.2949829,837.2949829,-324.2192688,921.8764648,187.5002899,1
889.9343872,840.5849609,-269.5316772,902.3451538,156.2502441,1
889.9343872,840.5849609,-320.3129883,960.9390259,160.1564941,1
835.6500244,914.6090698,-546.8758545,804.6887817,355.4692993,1
824.1351318,916.2540283,-566.4071655,835.9387817,273.4379272,1
824.1351318,917.8990479,-550.7821045,808.5950317,273.4379272,1
838.9400024,912.9641113,-535.1571045,843.7513428,253.9066467,1
834.0050049,919.5440063,-535.1571045,843.7513428,253.9066467,1
819.2001953,908.0291748,-535.1571045,843.7513428,253.9066467,1
850.454834,955.7335815,-539.0633545,828.1262817,226.562851,1
850.454834,955.7335815,-566.4071655,824.2200317,246.0941315,1
835.6500244,939.2837524,-554.6883545,839.8450928,242.1878815,1
835.6500244,937.6387939,-554.6883545,839.8450928,242.1878815,1
843.874939,934.3488159,-539.0633545,839.8450928,242.1878815,1
843.874939,934.3488159,-546.8758545,832.0325317,238.2816162,1
830.7150879,912.9641113,-562.5008545,835.9387817,238.2816162,1
832.3600464,916.2540283,-562.5008545,835.9387817,238.2816162,1
837.2949829,912.9641113,-554.6883545,851.5638428,234.3753662,1
835.6500244,912.9641113,-554.6883545,851.5638428,234.3753662,1
827.4251099,908.0291748,-554.6883545,851.5638428,234.3753662,1
842.2299194,911.3190918,-550.7821045,832.0325317,250.0003967,1
840.5849609,914.6090698,-550.7821045,832.0325317,250.0003967,1
848.8098755,901.4492188,-550.7821045,843.7513428,246.0941315,1
848.8098755,901.4492188,-558.5946045,847.6575928,242.1878815,1
843.874939,898.1592407,-558.5946045,847.6575928,242.1878815,1
845.5198975,894.8693237,-546.8758545,839.8450928,253.9066467,1
842.2299194,894.8693237,-542.9696045,832.0325317,257.8128967,1
855.3897705,899.8042603,-550.7821045,847.6575928,246.0941315,1
855.3897705,903.0942383,-542.9696045,839.8450928,253.9066467,1
848.8098755,899.8042603,-570.3134155,863.2825928,238.2816162,1
835.6500244,894.8693237,-546.8758545,835.9387817,242.1878815,1
837.2949829,904.7391968,-546.8758545,835.9387817,242.1878815,1
845.5198975,901.4492188,-535.1571045,847.6575928,234.3753662,1
830.7150879,888.2893677,-535.1571045,847.6575928,234.3753662,1
830.7150879,888.2893677,-550.7821045,843.7513428,246.0941315,1
812.6203003,880.0644531,-566.4071655,839.8450928,238.2816162,1
799.4604492,876.7745361,-566.4071655,835.9387817,234.3753662,1
799.4604492,876.7745361,-546.8758545,843.7513428,238.2816162,1
801.1054077,883.3544312,-546.8758545,843.7513428,238.2816162,1
817.5552368,878.4194946,-550.7821045,839.8450928,226.562851,1
817.5552368,878.4194946,-546.8758545,843.7513428,230.4691162,1
825.7801514,878.4194946,-546.8758545,843.7513428,230.4691162,1
829.0700684,881.7094727,-542.9696045,847.6575928,242.1878815,1
847.164856,871.8395996,-550.7821045,832.0325317,246.0941315,1
817.5552368,871.8395996,-558.5946045,855.4700928,242.1878815,1
817.5552368,871.8395996,-558.5946045,847.6575928,238.2816162,1
822.4901733,871.8395996,-558.5946045,847.6575928,238.2816162,1
840.5849609,884.9994507,-558.5946045,835.9387817,242.1878815,1
840.5849609,884.9994507,-550.7821045,839.8450928,242.1878815,1
825.7801514,880.0644531,-550.7821045,839.8450928,242.1878815,1
827.4251099,891.5793457,-554.6883545,835.9387817,242.1878815,1
827.4251099,891.5793457,-554.6883545,843.7513428,234.3753662,1
830.7150879,894.8693237,-554.6883545,843.7513428,234.3753662,1
825.7801514,896.5142822,-566.4071655,843.7513428,242.1878815,1
815.9102783,883.3544312,-550.7821045,847.6575928,234.3753662,1
820.8452148,883.3544312,-546.8758545,839.8450928,242.1878815,1
804.3953857,894.8693237,-546.8758545,839.8450928,242.1878815,1
807.6853638,893.2243042,-558.5946045,839.8450928,238.2816162,1
807.6853638,893.2243042,-542.9696045,863.2825928,238.2816162,1
804.3953857,891.5793457,-542.9696045,863.2825928,238.2816162,1
802.7504272,894.8693237,-554.6883545,828.1262817,234.3753662,1
802.7504272,894.8693237,-566.4071655,835.9387817,238.2816162,1
794.5255127,896.5142822,-562.5008545,843.7513428,234.3753662,1
817.5552368,893.2243042,-542.9696045,847.6575928,242.1878815,1
829.0700684,883.3544312,-542.9696045,847.6575928,242.1878815,1
812.6203003,884.9994507,-542.9696045,847.6575928,242.1878815,1
812.6203003,884.9994507,-562.5008545,847.6575928,234.3753662,1
827.4251099,896.5142822,-550.7821045,832.0325317,250.0003967,1
827.4251099,896.5142822,-546.8758545,839.8450928,253.9066467,1
825.7801514,881.7094727,-554.6883545,847.6575928,250.0003967,1
787.9455566,863.6146851,-554.6883545,847.6575928,250.0003967,1
797.8154907,863.6146851,-542.9696045,839.8450928,253.9066467,1
797.8154907,863.6146851,-542.9696045,835.9387817,261.7191467,1
807.6853638,870.1945801,-566.4071655,835.9387817,246.0941315,1
802.7504272,870.1945801,-566.4071655,835.9387817,246.0941315,1
799.4604492,878.4194946,-566.4071655,835.9387817,246.0941315,1
842.2299194,876.7745361,-535.1571045,835.9387817,253.9066467,1
817.5552368,866.9046631,-535.1571045,835.9387817,253.9066467,1
819.2001953,878.4194946,-554.6883545,847.6575928,253.9066467,1
814.2652588,878.4194946,-554.6883545,847.6575928,253.9066467,1
825.7801514,880.0644531,-550.7821045,847.6575928,242.1878815,1
825.7801514,880.0644531,-550.7821045,832.0325317,234.3753662,1
817.5552368,878.4194946,-550.7821045,835.9387817,238.2816162,1
817.5552368,878.4194946,-542.9696045,851.5638428,238.2816162,1
801.1054077,876.7745361,-542.9696045,851.5638428,238.2816162,1
812.6203003,868.5496216,-542.9696045,851.5638428,230.4691162,1
812.6203003,868.5496216,-542.9696045,839.8450928,234.3753662,1
796.1704712,871.8395996,-546.8758545,835.9387817,242.1878815,1
809.3303223,884.9994507,-550.7821045,835.9387817,246.0941315,1
787.9455566,881.7094727,-550.7821045,847.6575928,250.0003967,1
786.3005981,860.324707,-550.7821045,847.6575928,250.0003967,1
794.5255127,863.6146851,-558.5946045,843.7513428,250.0003967,1
794.5255127,873.4845581,-558.5946045,843.7513428,250.0003967,1
794.5255127,873.4845581,-554.6883545,843.7513428,246.0941315,1
794.5255127,873.4845581,-554.6883545,839.8450928,242.1878815,1
802.7504272,875.1295166,-554.6883545,839.8450928,242.1878815,1
814.2652588,880.0644531,-550.7821045,835.9387817,250.0003967,1
815.9102783,880.0644531,-550.7821045,835.9387817,250.0003967,1
819.2001953,884.9994507,-539.0633545,855.4700928,250.0003967,1
819.2001953,884.9994507,-550.7821045,828.1262817,246.0941315,1
853.744812,893.2243042,-546.8758545,839.8450928,246.0941315,1
834.0050049,889.9343872,-566.4071655,816.4075317,246.0941315,1
834.0050049,889.9343872,-558.5946045,839.8450928,242.1878815,1
855.3897705,889.9343872,-562.5008545,832.0325317,242.1878815,1
855.3897705,889.9343872,-523.4382935,839.8450928,253.9066467,1
837.2949829,886.6444092,-523.4382935,839.8450928,253.9066467,1
842.2299194,883.3544312,-554.6883545,843.7513428,253.9066467,1
842.2299194,883.3544312,-550.7821045,843.7513428,238.2816162,1
837.2949829,881.7094727,-550.7821045,843.7513428,238.2816162,1
830.7150879,870.1945801,-550.7821045,843.7513428,238.2816162,1
837.2949829,876.7745361,-519.5320435,816.4075317,257.8128967,1
825.7801514,873.4845581,-519.5320435,816.4075317,257.8128967,1
842.2299194,912.9641113,-546.8758545,855.4700928,269.5316772,1
842.2299194,912.9641113,-546.8758545,867.1888428,277.3441772,1
812.6203003,912.9641113,-546.8758545,867.1888428,277.3441772,1
807.6853638,894.8693237,-562.5008545,820.3137817,304.6879883,1
807.6853638,894.8693237,-562.5008545,855.4700928,289.0629578,1
809.3303223,863.6146851,-562.5008545,855.4700928,289.0629578,1
814.2652588,850.454834,-531.2508545,804.6887817,296.8754578,1
810.9752808,847.164856,-531.2508545,804.6887817,296.8754578,1
817.5552368,845.5198975,-531.2508545,804.6887817,296.8754578,1
807.6853638,838.9400024,-535.1571045,875.0013428,304.6879883,1
797.8154907,829.0700684,-527.3446045,878.9076538,312.5004883,1
797.8154907,829.0700684,-535.1571045,867.1888428,312.5004883,1
792.8805542,827.4251099,-535.1571045,867.1888428,312.5004883,1
784.6556396,817.5552368,-535.1571045,859.3763428,273.4379272,1
784.6556396,817.5552368,-523.4382935,808.5950317,269.5316772,1
763.270874,820.8452148,-523.4382935,808.5950317,269.5316772,1
766.5608521,824.1351318,-519.5320435,820.3137817,238.2816162,1
761.6259155,835.6500244,-519.5320435,820.3137817,238.2816162,1
758.3359375,832.3600464,-484.3757629,871.0950928,273.4379272,1
773.1407471,845.5198975,-480.4695129,882.8139038,277.3441772,1
773.1407471,845.5198975,-468.7507324,906.2514038,289.0629578,1
773.1407471,845.5198975,-480.4695129,890.6264038,289.0629578,1
769.8508301,852.0997925,-480.4695129,890.6264038,289.0629578,1
774.7857666,866.9046631,-480.4695129,890.6264038,289.0629578,1
776.4307251,866.9046631,-496.0945129,867.1888428,277.3441772,1
774.7857666,852.0997925,-503.9070435,871.0950928,289.0629578,1
771.4957886,850.454834,-503.9070435,871.0950928,289.0629578,1
771.4957886,850.454834,-519.5320435,863.2825928,289.0629578,1
741.8861084,817.5552368,-492.1882629,855.4700928,292.9692078,1
766.5608521,834.0050049,-496.0945129,878.9076538,296.8754578,1
766.5608521,834.0050049,-562.5008545,863.2825928,265.6254272,1
756.690979,832.3600464,-554.6883545,835.9387817,273.4379272,1
778.0756836,806.0403442,-531.2508545,828.1262817,296.8754578,1
799.4604492,809.3303223,-531.2508545,828.1262817,296.8754578,1
789.5905762,853.744812,-496.0945129,871.0950928,296.8754578,1
786.3005981,863.6146851,-507.8132935,859.3763428,277.3441772,1
787.9455566,880.0644531,-515.6257935,816.4075317,269.5316772,1
764.9158325,886.6444092,-515.6257935,816.4075317,269.5316772,1
769.8508301,921.1889648,-523.4382935,847.6575928,285.1567078,1
792.8805542,934.3488159,-531.2508545,859.3763428,277.3441772,1
784.6556396,932.7038574,-527.3446045,824.2200317,289.0629578,1
784.6556396,932.7038574,-542.9696045,851.5638428,281.2504272,1
825.7801514,950.798645,-542.9696045,851.5638428,281.2504272,1
822.4901733,947.508667,-570.3134155,812.5012817,269.5316772,1
776.4307251,932.7038574,-554.6883545,824.2200317,277.3441772,1
771.4957886,921.1889648,-554.6883545,824.2200317,277.3441772,1
768.2058105,914.6090698,-554.6883545,824.2200317,277.3441772,1
